"BoxID","Manufacturer","FilmName","WidthIn","InitialFeet","FeetAvailable","LotRun","Status","OrderDate","ReceivedDate","InitialWeightLbs","LastRollWeightLbs","LastWeighedDate","FilmKey","CoreType","CoreWeightLbs","LfWeightLbsPerFt","PurchaseCost","Notes","HasEverBeenCheckedOut","LastCheckoutJob","LastCheckoutDate","ZeroedDate","ZeroedReason","ZeroedBy"
"IL-6132","Solyx","Solyx Whiteout SXWFWO","72","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX WHITEOUT SXWFWO","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1069; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6132 - Solyx Whiteout SXWFWO 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-2157","Avery Dennison","Titan 7 Xtra","60","0","0","RC0840397","ZEROED","2026-01-14","2026-01-14","","","","AVERY DENNISON|TITAN 7 XTRA","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1070; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=2157 - Titan 7 Xtra 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-2545","Avery Dennison","Titan 7 Xtra","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","AVERY DENNISON|TITAN 7 XTRA","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1071; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=2545 - Titan 7 Xtra 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-2693","Avery Dennison","Titan 7 Xtra","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","AVERY DENNISON|TITAN 7 XTRA","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1072; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=2693 - Titan 7 Xtra 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3286","Avery Dennison","Skylite 20 XTRM","60","0","0","RU061763","ZEROED","2026-01-14","2026-01-14","","","","AVERY DENNISON|SKYLITE 20 XTRM","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1073; DateMethod=back_fill_from_next; ManufacturerSource=default_vinyl; RawDescription=3286 - Skylite 20 XTRM 60""; ManufacturerManualReview=move; ManufacturerBefore=Vinyl; ManufacturerAfter=Avery Dennison; DecisionAtUtc=2026-03-14T22:32:30Z","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3388","Vinyl","Fellers Oracal 651 Sky Blue","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|FELLERS ORACAL 651 SKY BLUE","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1074; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=3388 - Fellers Oracal 651 Sky Blue 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3619","Vinyl","Fellers Oracal 751 Black Matte","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|FELLERS ORACAL 751 BLACK MATTE","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1075; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=3619 - Fellers Oracal 751 Black Matte 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3078","3M Solar","3M S40 Clear","60","0","0","202J6252N","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M S40 CLEAR","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1076; DateMethod=back_fill_from_next; ManufacturerSource=keyword_3m_default; RawDescription=3078 - 3M S40 Clear 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5695","Fasara","3M Black Electrocut 7725-12","48","0","0","125022.0","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M BLACK ELECTROCUT 7725-12","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1077; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5695 - 3M Black Electrocut 7725-12 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3258","Vinyl","WHITE CAULK","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|WHITE CAULK","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1078; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=3258 - WHITE CAULK","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3338","Vinyl","CLEAR CAULK SPECTRUM","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|CLEAR CAULK SPECTRUM","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1079; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=3338- CLEAR CAULK SPECTRUM","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3724","Vinyl","Dow 995 White","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|DOW 995 WHITE","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1080; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=3724 - Dow 995 White","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5294","Vinyl","DOW 795 Bronze","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|DOW 795 BRONZE","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1081; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=5294 - DOW 795 Bronze","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3326","Vinyl","DOW 995 CORNING SILICONE BLACK","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|DOW 995 CORNING SILICONE BLACK","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1082; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=3326 - DOW 995 CORNING SILICONE BLACK","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5359","Vinyl","DOW 995 White","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|DOW 995 WHITE","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1083; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=5359 - DOW 995 White","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6060","Vinyl","Dow 995 White","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|DOW 995 WHITE","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1084; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=6060 - Dow 995 White","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6170","Security","3M Ultra S800","60","0","0","E115324768","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1085; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6170 - 3M Ultra S800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6025","Security","3M Ultra S800","72","0","0","D352324672","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1086; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6025 - 3M Ultra S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6026","Security","3M Ultra S800","72","0","0","D352324672","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1087; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6026 - 3M Ultra S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6173","Security","3M S140 SH14CLARL","60","0","0","232L","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M S140 SH14CLARL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1088; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6173 - 3M S140 SH14CLARL 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6174","Security","3M S140 SH14CLARL","60","0","0","232L","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M S140 SH14CLARL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1089; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6174 - 3M S140 SH14CLARL 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6177","Security","3M S140 SH14CLARL","60","0","0","232L","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M S140 SH14CLARL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1090; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6177 - 3M S140 SH14CLARL 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6169","Security","3M Ultra S800","36","0","0","E068324728","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1091; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6169 - 3M Ultra S800 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6048","3M Solar","3M PR 50","48","0","0","D269324616","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 50","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1092; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=6048 - 3M PR 50 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5447","3M Solar","3M PR 70 EXT","60","0","0","D150324535","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1093; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5447 - 3M PR 70 EXT 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3256","Solyx","SOL SXF-5050 TOTAL LIGHT BLOCK OUT","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOL SXF-5050 TOTAL LIGHT BLOCK OUT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1094; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3256 - SOL  SXF-5050 TOTAL LIGHT BLOCK OUT 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6183","Security","Madico Safetyshield 1500","60","0","0","2.416630285E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1095; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6183 - Madico Safetyshield 1500 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3878","Security","MADICO SAFETY SHIELD 1500","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETY SHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1096; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3878 - MADICO SAFETY SHIELD 1500 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3754","Security","Madico Safetyshield 1500 15MIL","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500 15MIL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1097; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3754 - Madico Safetyshield 1500 15MIL 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5799","Security","Madico Safetyshield 1500","72","0","0","2.335230136E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1098; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5799 - Madico Safetyshield 1500 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5813","Security","Madico Safetyshield 800","48","0","0","2.400530238E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1099; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5813 - Madico Safetyshield 800 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5963","Security","Madico Safetyshield 800","48","0","0","2.407930162E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1100; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5963 - Madico Safetyshield 800 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5825","Security","Madico Safetyshield 800","48","0","0","2.400330063E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1101; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5825 - Madico Safetyshield 800 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6123","Security","Madico Safetyshield 800","48","0","0","2.334130232E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1102; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6123 - Madico Safetyshield 800 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5895","Security","3M Ultra S800","72","0","0","E019324683","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1103; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5895 - 3M Ultra S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6196","3M Solar","3M PR 20 EXT","72","0","0","E179324833","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 20 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1104; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6196 - 3M PR 20 EXT 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5073","Security","3M S140 SH14CLARL","60","0","0","232C","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M S140 SH14CLARL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1105; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5073 - 3M S140 SH14CLARL 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6229","Fasara","3M Fasara Shutie Vertical SH2FGST","50","0","0","1.0647609E8","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M FASARA SHUTIE VERTICAL SH2FGST","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1106; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6229 - 3M Fasara Shutie Vertical SH2FGST 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6230","Fasara","3M Fasara Shutie Vertical SH2FGST","50","0","0","1.06673305E8","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M FASARA SHUTIE VERTICAL SH2FGST","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1107; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6230 - 3M Fasara Shutie Vertical SH2FGST 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3884","Solyx","Solyx White Sand Matte 60"" SX1409","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX WHITE SAND MATTE 60"" SX1409","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1108; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=3884 - Solyx White Sand Matte 60"" SX1409","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6224","Security","Madico Safetyshield 1500","60","0","0","2.424730049E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1109; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6224 - Madico Safetyshield 1500 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6098","Security","Madico Safetyshield 1500","72","0","0","2.410630325E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1110; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6098 - Madico Safetyshield 1500 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6241","Security","Madico Safetyshield 1500","72","0","0","2.424730139E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1111; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6241 - Madico Safetyshield 1500 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5020","3M Solar","3M PR 20 EXT.","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 20 EXT.","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1112; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=5020 - 3M PR 20 EXT. 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6206","Solar Guard","SG Slate 30","36","0","0","5.432871064E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 30","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1114; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=6206 - SG Slate 30 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6199","Security","3M Ultra S800","36","0","0","E071324729","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1115; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6199 - 3M Ultra S800 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6200","Security","3M Ultra S800","36","0","0","E074324731","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1116; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6200 - 3M Ultra S800 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6201","Security","3M Ultra S800","36","0","0","E068324728","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1117; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6201 - 3M Ultra S800 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6209","Solar Guard","SG Slate 30","48","0","0","5.432709047E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 30","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1118; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=6209 - SG Slate 30 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5880","Fasara","3M Fasara Dusted Crystal 7725-314","48","0","0","G2334321","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M FASARA DUSTED CRYSTAL 7725-314","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1119; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5880 - 3M Fasara Dusted Crystal 7725-314 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6141","Security","3M Ultra S800","72","0","0","E074324731","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1120; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6141 - 3M Ultra S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5123","Solyx","Solyx Reeded Glass 1/4"" Bars SX1262","54","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX REEDED GLASS 1/4"" BARS SX1262","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1121; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=5123 - Solyx Reeded Glass 1/4"" Bars SX1262 54""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6245","Fasara","3M Fasara Shutie Vertical SH2FGST","50","0","0","305654.0","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M FASARA SHUTIE VERTICAL SH2FGST","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1122; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6245 - 3M Fasara Shutie Vertical SH2FGST 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6213","Solar Guard","SG Slate 10","48","0","0","5.433199006E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 10","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1123; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6213 - SG Slate 10 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6215","Solar Guard","SG Slate 10","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 10","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1124; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6215 - SG Slate 10 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6240","Security","Madico Safetyshield 1500","60","0","0","2.424330329E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1125; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6240 - Madico Safetyshield 1500 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6242","Security","Madico Safetyshield 1500","72","0","0","2.422830457E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1126; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6242 - Madico Safetyshield 1500 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6243","Security","Madico Safetyshield 1500","72","0","0","2.422830465E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO SAFETYSHIELD 1500","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1127; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6243 - Madico Safetyshield 1500 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5781","Security","3M S140 SH14CLARL","60","0","0","232J","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M S140 SH14CLARL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1128; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5781 - 3M S140 SH14CLARL 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5253","Llumar","Llumar RN 07","60","0","0","453G027","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR RN 07","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1129; DateMethod=back_fill_from_next; ManufacturerSource=keyword_llumar; RawDescription=5253 - Llumar RN 07 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5801","Solar Guard","SG Slate 30","72","0","0","5.423302047E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 30","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1130; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=5801 - SG Slate 30 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6218","Fasara","3M Fasara Mare SH2FGMR","50","0","0","1.07243526E8","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M FASARA MARE SH2FGMR","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1131; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6218 - 3M Fasara Mare SH2FGMR 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6033","3M Solar","3M PR 50","60","0","0","D290324631","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 50","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1132; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6033 - 3M PR 50 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6251","Solar Guard","SG Slate 20","36","0","0","5.430914088E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 20","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1133; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=6251 - SG Slate 20 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-5869","3M Solar","3M PR 70","60","0","0","D233324590","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1134; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=5869 - 3M PR 70 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6101","3M Solar","3M PR 70","60","0","0","E033324699","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1135; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6101 - 3M PR 70 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6227","3M Solar","3M PR 70","60","0","0","E205324860","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1136; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6227 - 3M PR 70 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-6249","3M Solar","3M PR 70","60","0","0","E205324860","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=1137; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=6249 - 3M PR 70 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
